"title","location","price","product_url"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Tower Hamlets, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1145715369"
"CENTRAL LONDON - OLD STREET (ZONE 1) ***DOUBLE ROOM*** 165pw (SINGLE USE)","Islington, London","718.905","/p/single-room-flatshare/central-london-old-street-zone-1-double-room-165pw-single-use-/1145644797"
"VERY NICE ROOM IN ZONE 2 EAST,CLOSE TO AMENITIES,BUS STOP AND UNDERGROUND!BILLS INCLU.FREE WI-FI.","Tower Hamlets, London","653.55","/p/single-room-flatshare/very-nice-room-in-zone-2-east-close-to-amenities-bus-stop-and-underground-bills-inclu.free-wi-fi./1145694040"
"BEAUTIFUL SINGLE ROOM AVAILABLE *16/01* IN HAMPSTEAD/FINCHLEY RD - NW3 - 170&#163;pw - BILLS INCLUDED(1F)","West Hampstead, London","740.69","/p/single-room-flatshare/beautiful-single-room-available-16-01-in-hampstead-finchley-rd-nw3-170&#163;pw-bills-included-1f-/1145670211"
"Great Single Room with Balcony in Bermondsey Available 13 December. &#163;110 p/week with All Bills!","Tower Bridge, London","479.27","/p/single-room-flatshare/great-single-room-with-balcony-in-bermondsey-available-13-december.-&#163;110-p-week-with-all-bills-/1145661419"
"Single Room to rent in N1 - 5min from Old St Station","Islington, London","400.0","/p/single-room-flatshare/-single-room-to-rent-in-n1-5min-from-old-st-station/1145653600"
"Looking for Great Flatshare? Large Double Room in Peckham Old Kent Road SE15 Available NOW!","Southwark, London","566.41","/p/single-room-flatshare/looking-for-great-flatshare-large-double-room-in-peckham-old-kent-road-se15-available-now-/1145652088"
"Lovely double single use &#163; 145 pw in the area Camden Town","Camden, London","631.765","/p/single-room-flatshare/lovely-double-single-use-&#163;-145-pw-in-the-area-camden-town-/1145650488"
"House share London N7","Islington, London","620.0","/p/single-room-flatshare/-house-share-london-n7/1145644575"
"SINGLE ROOM IN SUBURB HOUSE","Whitechapel, London","718.905","/p/single-room-flatshare/single-room-in-suburb-house/1145634150"
"Chiswick very large single room","Chiswick, London","760.0","/p/single-room-flatshare/chiswick-very-large-single-room/1145604524"
"Nice clean room","Kilburn, London","750.0","/p/single-room-flatshare/nice-clean-room/1145600804"
"Single Room - Double bed (No Couples)","Fulham, London","560.0","/p/single-room-flatshare/single-room-double-bed-no-couples-/1145599931"
"BEST LOCATION SINGLE","Vauxhall, London","522.84","/p/single-room-flatshare/best-location-single/1145567046"
"MANY ROOMS IN ZONE 2,ALL WELL CONNECTED WITH THE CENTRE,BILLS INCLUDED,FREE WI-FI!","Tower Hamlets, London","653.55","/p/single-room-flatshare/many-rooms-in-zone-2-all-well-connected-with-the-centre-bills-included-free-wi-fi-/1145554109"
"Lovely single room in shared flat close to Vauxhall station (Zone 1)","Kennington, London","730.0","/p/single-room-flatshare/lovely-single-room-in-shared-flat-close-to-vauxhall-station-zone-1-/1145551648"
"QUALITY ROOMS TWIN, SINGLE & DOUBLE. ZONES 1/2/3 LONDON MODERN HOUSES FOR STUDENTS OF UNI SCHOOL ETC","Southwark, London","1089.25","/p/single-room-flatshare/quality-rooms-twin-single-double.-zones-1-2-3-london-modern-houses-for-students-of-uni-school-etc/1145551192"
"FANTASTIC LOCATION CAMDEN TOWN, 1 MIN WALK FROM STATION CHALK FARM","Camden, London","653.55","/p/single-room-flatshare/fantastic-location-camden-town-1-min-walk-from-station-chalk-farm-/1145549186"
"SINGLE ROOM IN ALDGATE","Whitechapel, London","718.905","/p/single-room-flatshare/single-room-in-aldgate-/1145542014"
"Nice clean single room to rent in Elephant and Castle","Southwark, London","440.0","/p/single-room-flatshare/nice-clean-single-room-to-rent-in-elephant-and-castle/1145519695"
"AMAZING DOUBLE ROOM WITH BALCONY BEHIND BETHNAL GREEN TUBE, COSY FLAT, ALL INCLUSIVE","Bethnal Green, London","827.83","/p/single-room-flatshare/amazing-double-room-with-balcony-behind-bethnal-green-tube-cosy-flat-all-inclusive/1145507684"
"^ QMUL students, this room is for you!!!","Whitechapel, London","631.765","/p/single-room-flatshare/-qmul-students-this-room-is-for-you-/1145497108"
"amazing single room available from 12/12 in zone 2..145pw bills included","Acton, London","631.765","/p/single-room-flatshare/amazing-single-room-available-from-12-12-in-zone-2..145pw-bills-included/1145495602"
"Large room for a FEMALE at Zone 1","Lambeth, London","544.625","/p/single-room-flatshare/large-room-for-a-female-at-zone-1/1145486261"
"SINGLE ROOM IN ALDGATE!","Whitechapel, London","718.905","/p/single-room-flatshare/single-room-in-aldgate-/1145481052"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"Bed for a GIRL in a twin room in Queen's Park!! &#163;95pw/all bills included","Kilburn, London","413.915","/p/single-room-flatshare/bed-for-a-girl-in-a-twin-room-in-queen-s-park-&#163;95pw-all-bills-included/1145475454"
"SINGLE OR DOUBLE NW8 MINS FROM SWISS COTTAGE STATION ROOMS AVAILABLE IN A QUIET FLAT","Camden, London","801.688","/p/single-room-flatshare/single-or-double-nw8-mins-from-swiss-cottage-station-rooms-available-in-a-quiet-flat/1145409597"
"Single room","Hammersmith, London","740.69","/p/single-room-flatshare/single-room/1145404781"
"Room in accommodation","Old Street, London","1241.745","/p/single-room-flatshare/room-in-accommodation/1145404217"
"Very big room E14 7UF - Zone 2,Limehouse, Commercial Rd, Westferry St.","Whitechapel, London","566.41","/p/single-room-flatshare/very-big-room-e14-7uf-zone-2-limehouse-commercial-rd-westferry-st./1140306081"
"SHOREDITCH WAREHOUSE","Old Street, London","950.0","/p/single-room-flatshare/shoreditch-warehouse-/1144899465"
"Single Room Hammermsith","Fulham, London","631.765","/p/single-room-flatshare/single-room-hammermsith/1145371969"
"Single Room Hammermsith","Fulham, London","740.69","/p/single-room-flatshare/single-room-hammermsith-/1145369332"
"Baker Street / Marylebone - single room available","West End, London","800.0","/p/single-room-flatshare/baker-street-marylebone-single-room-available-/1145306760"
"Single large room - SW8 zone 1/2 - 650 x month all included well connected to public transport","Clapham, London","650.0","/p/single-room-flatshare/single-large-room-sw8-zone-1-2-650-x-month-all-included-well-connected-to-public-transport/1145290686"
"Quirky Single Rooom","Brick Lane, London","479.27","/p/single-room-flatshare/quirky-single-rooom/1145287656"
"Single bedsit in West Kensington area. Suitable for a non smoker / quiet guy. Available now. &#163;150pw","Hammersmith, London","653.55","/p/single-room-flatshare/single-bedsit-in-west-kensington-area.-suitable-for-a-non-smoker-quiet-guy.-available-now.-&#163;150pw/1145277585"
"OLD STREET - SHOREDITCH - DOUBLE ROOM SINGLE USE 165pw ALL BILLS INCLUSIVE (ZONE 1)","Islington, London","718.905","/p/single-room-flatshare/old-street-shoreditch-double-room-single-use-165pw-all-bills-inclusive-zone-1-/1145269174"
"Single large room, all bills included, free internet, 1min to Finsbury Park overseas students ONLY","Islington, London","566.41","/p/single-room-flatshare/single-large-room-all-bills-included-free-internet-1min-to-finsbury-park-overseas-students-only/1145242736"
"Paddington Large Room to Let W2 1QT","Westminster, London","1350.0","/p/single-room-flatshare/paddington-large-room-to-let-w2-1qt/1145238204"
"Single room, Regents Canal, Broadway Market, lounge and kitchen","Hackney, London","544.625","/p/single-room-flatshare/single-room-regents-canal-broadway-market-lounge-and-kitchen-/1096207038"
"SINGLE ROOM IN DOCKLANDS!!","Whitechapel, London","653.55","/p/single-room-flatshare/single-room-in-docklands-/1145224494"
"Room to rent in Bermondsey","Southwark, London","544.625","/p/single-room-flatshare/room-to-rent-in-bermondsey/1145223571"
"DOUBLE ROOM IN ALDGATE","Whitechapel, London","718.905","/p/single-room-flatshare/double-room-in-aldgate-/1145222866"
"Single room with double bed in Bermondsey 125pw!!","Southwark, London","544.625","/p/single-room-flatshare/single-room-with-double-bed-in-bermondsey-125pw-/1145222513"
"A single room in Brixton","Clapham, London","550.0","/p/single-room-flatshare/a-single-room-in-brixton/1145213510"
"Single Room in Kensal Rise","Queens Park, London","544.625","/p/single-room-flatshare/single-room-in-kensal-rise/1145208018"
"nice studio flat to share in shepherd bush","Shepherds Bush, London","435.7","/p/single-room-flatshare/nice-studio-flat-to-share-in-shepherd-bush/1145202947"
"OLD STREET - SHOREDITCH - BIG SINGLE ROOM 165pw ALL BILLS INCLUSIVE","Islington, London","718.905","/p/single-room-flatshare/old-street-shoreditch-big-single-room-165pw-all-bills-inclusive/1145193140"
"STUNNING DOUBLE ROOM 180PW! JUST CAME IN THE MARKET! BETHNAL GREEN!","Whitechapel, London","784.26","/p/single-room-flatshare/stunning-double-room-180pw-just-came-in-the-market-bethnal-green-/1145151475"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"Roomshare in the centre of London/West End near Victoria/Sloane Square/Kings Road/Knightsbridge","Westminster, London","653.55","/p/single-room-flatshare/roomshare-in-the-centre-of-london-west-end-near-victoria-sloane-square-kings-road-knightsbridge/1145148099"
"Single room to rent in Brixton &#163;110 a week","Lambeth, London","435.7","/p/single-room-flatshare/single-room-to-rent-in-brixton-&#163;110-a-week/1145138819"
"MAIDA VALE SINGLE ROOM 150pw ALL BILLS INCLUSIVE","Westminster, London","653.55","/p/single-room-flatshare/maida-vale-single-room-150pw-all-bills-inclusive-/1145132971"
"SINGLE ROOM AVAILABLE 15TH JANUARY BELSIZE PARK ***&#163;145 PW ***","Camden, London","630.0","/p/single-room-flatshare/single-room-available-15th-january-belsize-park-&#163;145-pw-/1145125918"
"SINGLE ROOM IN ALDGATE!","Whitechapel, London","718.905","/p/single-room-flatshare/single-room-in-aldgate-/1145122068"
"Lovely single room &#163; 145 pw available from the 15th of January","Camden, London","631.765","/p/single-room-flatshare/lovely-single-room-&#163;-145-pw-available-from-the-15th-of-january/1145121211"
"Lovely single room &#163; 145 pw available from the 15th of January","Camden, London","631.765","/p/single-room-flatshare/lovely-single-room-&#163;-145-pw-available-from-the-15th-of-january/1145120483"
"Lovely single room &#163; 145 pw available from the 15th of January","Camden, London","631.765","/p/single-room-flatshare/lovely-single-room-&#163;-145-pw-available-from-the-15th-of-january-/1145120243"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Tower Hamlets, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1145116385"
"Single room with double bed in bermondsey","Southwark, London","544.625","/p/single-room-flatshare/single-room-with-double-bed-in-bermondsey/1145108896"
"C) Single room available now on Essex Road","Islington, London","697.12","/p/single-room-flatshare/c-single-room-available-now-on-essex-road/1145106611"
"Comfy Single room ((bills included!)) to rent 5 mints walk from Brixton Station!","Lambeth, London","","/p/single-room-flatshare/comfy-single-room-bills-included-to-rent-5-mints-walk-from-brixton-station-/1145105419"
"two double in the same house! 180pw each! do not miss out! low deposit","Whitechapel, London","784.26","/p/single-room-flatshare/two-double-in-the-same-house-180pw-each-do-not-miss-out-low-deposit/1145103414"
"GREAT SINGLE ROOM MINUTES FROM PADDINGTON","Maida Vale, London","675.335","/p/single-room-flatshare/great-single-room-minutes-from-paddington/1145098502"
"ELEPHANT AND CASTLE SINGLE ROOM 2 LET &#163;400PCM","Camberwell, London","400.0","/p/single-room-flatshare/elephant-and-castle-single-room-2-let-&#163;400pcm/1145094642"
"OLD STREET - SHODERITCH - BIG SINGLE ROOM 165pw ALL BILLS INCLUSIVE","Islington, London","718.905","/p/single-room-flatshare/old-street-shoderitch-big-single-room-165pw-all-bills-inclusive/1145057857"
"Single Room in Holloway Road","Islington, London","566.41","/p/single-room-flatshare/single-room-in-holloway-road/1145080908"
"MAIDA VALE SINGLE ROOM 150pw ALL BILLS INCLUSIVE","Westminster, London","653.55","/p/single-room-flatshare/maida-vale-single-room-150pw-all-bills-inclusive/1145058383"
"single room","Southwark, London","501.055","/p/single-room-flatshare/single-room-/1145041958"
"central cosy single bedroom","Lambeth, London","585.0","/p/single-room-flatshare/central-cosy-single-bedroom-/1145037577"
"Single room to rent in bermondsey","Southwark, London","544.625","/p/single-room-flatshare/single-room-to-rent-in-bermondsey/1145022080"
"KENTISH TOWN SINGLE ROOM","Kentish Town, London","550.0","/p/single-room-flatshare/kentish-town-single-room/1145008425"
"VERY NICE SINGLE ROOM","Kentish Town, London","550.0","/p/single-room-flatshare/very-nice-single-room/1145008250"
"Lovely single room in Kilburn High Road!! &#163;150pw all bills included!!","Kilburn, London","653.55","/p/single-room-flatshare/lovely-single-room-in-kilburn-high-road-&#163;150pw-all-bills-included-/1144998126"
"AVAILABLE NOW!! Single room in Warwick Avenue-&#163;155pw all bills included!!","Maida Vale, London","675.335","/p/single-room-flatshare/available-now-single-room-in-warwick-avenue-&#163;155pw-all-bills-included-/1144989801"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"zone 2 ! SINGLE ROOM IN NICE FLAT WITH PERFECT LOCATION","Kilburn, London","609.98","/p/single-room-flatshare/zone-2-single-room-in-nice-flat-with-perfect-location/1144983359"
"CHEAP AND PERFECT LOCATION IN CAMDEN","Camden, London","653.55","/p/single-room-flatshare/cheap-and-perfect-location-in-camden/1144949162"
"ZONE 2 !!!! SINGLE ROOM IN FLAT WITH PERFECT LOCATION","Kilburn, London","609.98","/p/single-room-flatshare/zone-2-single-room-in-flat-with-perfect-location-/1144948035"
"SWISS COTTAGE NW8 TWO ROOMS ONE GREAT FLAT MINS FROM GREEN PARK","Camden, London","801.688","/p/single-room-flatshare/swiss-cottage-nw8-two-rooms-one-great-flat-mins-from-green-park/1144947276"
"Single Room in Willesden Green","Kilburn, London","575.0","/p/single-room-flatshare/single-room-in-willesden-green/1144930644"
"Lovely room for a female flatmate in Islington","Islington, London","600.0","/p/single-room-flatshare/lovely-room-for-a-female-flatmate-in-islington/1144928726"
"Baker Street/5 tube lines/24-hour porter/night buses and 8-min walk to tube/very safe premise","Westminster, London","871.4","/p/single-room-flatshare/baker-street-5-tube-lines-24-hour-porter-night-buses-and-8-min-walk-to-tube-very-safe-premise/1144916640"
"Bright and well presented single room within 5 mins walk to Surrey Quays station","Surrey Quays, London","580.0","/p/single-room-flatshare/bright-and-well-presented-single-room-within-5-mins-walk-to-surrey-quays-station/1144887002"
"CHALK FARM SINGLE ROOM","Kentish Town, London","550.0","/p/single-room-flatshare/chalk-farm-single-room/1144858491"
"Beautiful Single Room","Kentish Town, London","550.0","/p/single-room-flatshare/beautiful-single-room/1144858126"
"***MANY ROOMS IN THE EAST AVAILABLE NOW ZONE 1-2-3***","Aldgate, London","653.55","/p/single-room-flatshare/-many-rooms-in-the-east-available-now-zone-1-2-3-/1144854262"
"Fantastic single room 140!!! zone 2 (CENTRAL LINE)","Acton, London","609.98","/p/single-room-flatshare/fantastic-single-room-140-zone-2-central-line-/1144838228"
"TWO ROOMS ONE FLAT GREAT LOCATION ZONE 2 SWISS COTTAGE NW8","Camden, London","801.688","/p/single-room-flatshare/two-rooms-one-flat-great-location-zone-2-swiss-cottage-nw8/1144831887"
"Single room wanted","Southwark, London","435.7","/p/single-room-flatshare/single-room-wanted/1144829668"
